Poll_ID,Jurisdiction Code,County_Name,Election_District_Precinct_Part,Poll_Place_ID,Poll_Name,Poll_Address1,City,State,ZIP,Legislative_Sub-District,Legislative_District,Congressional_District,Judicial_Circuit,Appellate_Circuit,Councilmanic_District,Commissioner_District,Board_Of_Education_District,Orphans'_Court_District,Election_District,Municipalities,Building_Type,College_Nearby,College_Name,Is_Early_Voting_Location
26227,4,Baltimore County,002-022-1,37572,Featherbed Lane Elementary School - Gym,6700 Richardson RD,Baltimore,MD,21207,44B,44,07,03,02,002,,,,02,,SCHOOL,,,
26228,4,Baltimore County,002-023-1,37650,Northwest Academy Of Health Sciences - Gym,4627 Old Court RD,Baltimore,MD,21208,11B,11,07,03,02,002,,,,02,,SCHOOL,,,
26229,4,Baltimore County,002-024-1,37648,Deer Park Mid/Mag School - Gym,9830 Winands RD,Randallstown,MD,21133,,10,02,03,02,004,,,,02,,SCHOOL,,,
26230,4,Baltimore County,002-025-1,36854,North Oaks Retirement Community - Wilson Hall,725 Mount Wilson Lane,Baltimore,MD,21208,11A,11,02,03,02,002,,,,02,,COMMUNITY CENTER,,,
26231,4,Baltimore County,002-026-1,36855,New Town Elementary School - Gym,4924 New Town Blvd,Owings Mills,MD,21117,11A,11,02,03,02,004,,,,02,,SCHOOL,,,
26232,4,Baltimore County,002-027-1,36867,Deer Park Elementary School - Gym,9809 Lyons Mill Road,Owings Mills,MD,21117,,10,02,03,02,004,,,,02,,SCHOOL,,,
26233,4,Baltimore County,002-028-1,37650,Northwest Academy Of Health Sciences - Gym,4627 Old Court RD,Baltimore,MD,21208,,10,07,03,02,002,,,,02,,SCHOOL,,,
26349,4,Baltimore County,002-029-1,36984,New Town High School - Cafeteria,4931 New Town Blvd.,Owings Mills,MD,21117,11A,11,02,03,02,004,,,,02,,SCHOOL,,,
26597,4,Baltimore County,002-030-1,37654,Windsor Mill Middle - Gym,8300 Windsor Mill RD,Baltimore,MD,21244,,10,02,03,02,004,,,,02,,SCHOOL,,,
25032,4,Baltimore County,003-001-1,37561,"Campfield Early Learning Center, Gym",6834 Alter Street,Baltimore,MD,21207,44B,44,07,03,02,002,,,,03,,SCHOOL,,,
26006,4,Baltimore County,003-002-1,36744,Milbrook Elementary School - Cafe,4300 Crest Heights Road,Baltimore,MD,21215,11B,11,02,03,02,002,,,,03,,SCHOOL,,,
26007,4,Baltimore County,003-003-1,36745,Sudbrook Magnet Middle School - Cafeteria,4300 Bedford Road,Baltimore,MD,21208,44B,44,07,03,02,002,,,,03,,SCHOOL,,,
26008,4,Baltimore County,003-004-1,36746,Bedford Elementary School - Gym,7407 Dorman Drive,Baltimore,MD,21208,11B,11,07,03,02,002,,,,03,,SCHOOL,,,
26009,4,Baltimore County,003-005-1,37108,Pikesville Middle School - Gym,7701 Seven Mile Lane,Baltimore,MD,21208,11B,11,02,03,02,002,,,,03,,SCHOOL,,,
26010,4,Baltimore County,003-006-1,37108,Pikesville Middle School - Cafeteria,7701 Seven Mile Lane,Baltimore,MD,21208,11B,11,02,03,02,002,,,,03,,SCHOOL,,,
26011,4,Baltimore County,003-007-1,36747,Pikesville High School - Cafeteria,7621 Labyrinth Road,Baltimore,MD,21208,11B,11,02,03,02,002,,,,03,,SCHOOL,,,
26012,4,Baltimore County,003-008-1,36748,Summit Park Elementary School - Cafeteria,6920 Diana Road,Baltimore,MD,21209,11B,11,02,03,02,002,,,,03,,SCHOOL,,,
26013,4,Baltimore County,003-009-1,36748,Summit Park Elementary School - Gym,6920 Diana Road,Baltimore,MD,21209,11B,11,02,03,02,002,,,,03,,SCHOOL,,,
25993,4,Baltimore County,003-010-1,36738,Fort Garrison Elementary School - Multipurpose Rm,3310 Woodvalley Drive,Baltimore,MD,21208,11B,11,02,03,02,002,,,,03,,SCHOOL,,,
26001,4,Baltimore County,003-011-1,37201,Woodholme Elementary School - Gym,300 Mount Wilson Lane,Baltimore,MD,21208,11B,11,02,03,02,002,,,,03,,SCHOOL,,,
26023,4,Baltimore County,003-012-1,37296,St. Thomas Episcopal Church - Hall,232 St. Thomas Lane,Owings Mills,MD,21117,11A,11,02,03,02,002,,,,03,,CHURCH,,,
26024,4,Baltimore County,003-013-1,36738,Fort Garrison Elementary School - Cafe,3310 Woodvalley Drive,Baltimore,MD,21208,11B,11,02,03,02,002,,,,03,,SCHOOL,,,
26387,4,Baltimore County,003-014-1,37201,Woodholme Elementary School - Rec Council Room,300 Mount Wilson Lane,Baltimore,MD,21208,11B,11,02,03,02,002,,,,03,,SCHOOL,,,
25899,4,Baltimore County,004-001-1,36692,Owings Mills High School - Gym,124 Tollgate Road,Owings Mills,MD,21117,11A,11,02,03,02,004,,,,04,,SCHOOL,,,
25970,4,Baltimore County,004-002-1,36727,Timber Grove Elementary School - Cafeteria,701 Academy Avenue,Owings Mills,MD,21117,,10,02,03,02,002,,,,04,,SCHOOL,,,
25971,4,Baltimore County,004-003-1,37652,Owings Mills High School-Senior Cafe,124 Tollgate Road,Owings Mills,MD,21117,11B,11,02,03,02,002,,,,04,,SCHOOL,,,
25972,4,Baltimore County,004-004-1,36728,Glyndon Elementary School - Cafeteria,445 Glyndon Drive,Reisterstown,MD,21136,,10,02,03,02,002,,,,04,,SCHOOL,,,
25973,4,Baltimore County,004-005-1,36728,Glyndon Elementary School - Gym,445 Glyndon Drive,Reisterstown,MD,21136,,10,02,03,02,004,,,,04,,SCHOOL,,,
25974,4,Baltimore County,004-006-1,36729,Reisterstown Elementary School - Gym,223 Walgrove Road,Reisterstown,MD,21136,,10,02,03,02,004,,,,04,,SCHOOL,,,
25827,4,Baltimore County,004-007-1,36669,Franklin Middle School - Annex Cafeteria,10 Cockeysmill Road,Reisterstown,MD,21136,,10,02,03,02,004,,,,04,,SCHOOL,,,
26025,4,Baltimore County,004-008-1,36776,Chatsworth School - Cafeteria,222 New Avenue,Reisterstown,MD,21136,,10,02,03,02,004,,,,04,,SCHOOL,,,
26026,4,Baltimore County,004-009-1,37884,Upperco Vol Fire Dept - Meeting Rm,5500 Fringer RD,Upperco,MD,21155,,10,02,03,02,004,,,,04,,FIRE STATION,,,
26234,4,Baltimore County,004-010-1,36857,Franklin Elementary School - Gym,33 Cockeysmill Road,Reisterstown,MD,21136,,10,02,03,02,004,,,,04,,SCHOOL,,,
26235,4,Baltimore County,004-011-1,37881,Franklin Middle School - Gym,10 Cockeysmill RD,Reisterstown,MD,21136,,10,02,03,02,004,,,,04,,SCHOOL,,,
26236,4,Baltimore County,004-012-1,37148,Cedarmere Elementary School - Cafeteria,17 Nicodemus Road,Reisterstown,MD,21136,,10,02,03,02,004,,,,04,,SCHOOL,,,
26309,4,Baltimore County,004-013-1,37203,Chestnut Ridge Volunteer Fire - Meeting Room,12020 Greenspring Avenue,Owings Mills,MD,21117,11A,11,02,03,02,002,,,,04,,FIRE STATION,,,
26350,4,Baltimore County,004-014-1,36985,Owings Mills VFW Post 521 - Meeting Room,214 Tollgate Road,Owings Mills,MD,21117,11A,11,02,03,02,002,,,,04,,FIRE STATION,,,
26598,4,Baltimore County,004-015-1,37652,Owings Mills High School-Senior Cafe,124 Tollgate Road,Owings Mills,MD,21117,11A,11,02,03,02,004,,,,04,,SCHOOL,,,
26785,4,Baltimore County,004-016-1,37884,Upperco Vol Fire Dept - Meeting Rm,5500 Fringer RD,Upperco,MD,21155,42A,42,02,03,02,004,,,,04,,FIRE STATION,,,
25975,4,Baltimore County,005-001-1,36730,Fifth District Elementary School - Gym,3725 Mount Carmel Road,Upperco,MD,21155,42A,42,02,03,02,003,,,,05,,SCHOOL,,,
25976,4,Baltimore County,006-001-1,36731,Prettyboy Elementary School - Cafeteria,19810 Middletown Road,Freeland,MD,21053,42A,42,02,03,02,003,,,,06,,SCHOOL,,,
26515,4,Baltimore County,006-002-1,36731,Prettyboy Elementary School - Gym,19810 Middletown Road,Freeland,MD,21053,42A,42,02,03,02,003,,,,06,,SCHOOL,,,
25977,4,Baltimore County,007-001-1,36732,Seventh District Elementary School - Gym,20300 York Road,Parkton,MD,21120,42A,42,01,03,02,003,,,,07,,SCHOOL,,,
26027,4,Baltimore County,007-002-1,36932,American Legion Hall Post 256 - Hall,19520 York Road,Parkton,MD,21120,42A,42,01,03,02,003,,,,07,,OTHER,,,
25978,4,Baltimore County,007-003-1,36733,Hereford High School - Cafeteria,17301 York Road,Parkton,MD,21120,42A,42,02,03,02,003,,,,07,,SCHOOL,,,
26028,4,Baltimore County,008-001-1,36777,Sparks Elementary School - Cafeteria,601 Belfast Road,Sparks,MD,21152,42A,42,02,03,02,003,,,,08,,SCHOOL,,,
25979,4,Baltimore County,008-002-1,37370,Mays Chapel Elementary School - Gym,12250 Roundwood Road,Lutherville/Timonium,MD,21093,11B,11,02,03,02,003,,,,08,,SCHOOL,,,
25980,4,Baltimore County,008-003-1,36869,Warren Elementary School - Cafeteria,900 Bosley Road,Cockeysville,MD,21030,42B,42,02,03,02,003,,,,08,,SCHOOL,,,
25981,4,Baltimore County,008-004-1,36869,Warren Elementary School - Gym,900 Bosley Road,Cockeysville,MD,21030,42B,42,02,03,02,003,,,,08,,SCHOOL,,,
25985,4,Baltimore County,008-005-1,36734,Dulaney High School - Gym,255 Padonia Road,Lutherville/Timonium,MD,21093,42A,42,02,03,02,003,,,,08,,SCHOOL,,,
25986,4,Baltimore County,008-006-1,37373,Cockeysville Community Center - Gym,9836 Greenside Drive,Cockeysville,MD,21030,42B,42,02,03,02,003,,,,08,,COMMUNITY CENTER,,,
25982,4,Baltimore County,008-007-1,37568,Cockeysville Middle School - Cafe,10401 Greenside DR,Cockeysville,MD,21030,11B,11,02,03,02,003,,,,08,,SCHOOL,,,
25983,4,Baltimore County,008-008-1,37338,Center for MD Agriculture - Farm Park,1114 Shawan Road,Cockeysville,MD,21030,11B,11,02,03,02,002,,,,08,,OTHER,,,
25987,4,Baltimore County,008-009-1,36986,Grace English Evangelical Lutheran Church - Hall,8601 Valleyfield Road,Lutherville/Timonium,MD,21093,11B,11,02,03,02,003,,,,08,,CHURCH,,,
25955,4,Baltimore County,008-010-1,36722,Pinewood Elementary School - Cafeteria,200 Rickswood Road,Lutherville/Timonium,MD,21093,11B,11,02,03,02,003,,,,08,,SCHOOL,,,
25956,4,Baltimore County,008-011-1,36723,Padonia International Elementary School - Cafeteria,9834 Greenside Drive,Cockeysville,MD,21030,42B,42,02,03,02,003,,,,08,,SCHOOL,,,
25988,4,Baltimore County,008-012-1,36736,Pot Spring Elementary School - Cafeteria,2410 Springlake Drive,Lutherville/Timonium,MD,21093,42B,42,02,03,02,003,,,,08,,SCHOOL,,,
25954,4,Baltimore County,008-013-1,36721,Timonium Elementary School - Gym,2001 Eastridge Road,Lutherville/Timonium,MD,21093,42B,42,02,03,02,003,,,,08,,SCHOOL,,,
26029,4,Baltimore County,008-014-1,37595,Ridgely Middle School - Cafe,121 Ridgely RD,Luth/Timonium,MD,21093,42B,42,02,03,02,003,,,,08,,SCHOOL,,,
26030,4,Baltimore County,008-015-1,36778,Oregon Ridge - Seneca Room,13401 Beaver Dam Road,Cockeysville,MD,21031,,10,02,03,02,003,,,,08,,SCHOOL,,,
26031,4,Baltimore County,008-016-1,37649,Lutherville Laboratory Elementary School-Cafe,1700 York Road,Luth/Timonium,MD,21093,11B,11,02,03,02,003,,,,08,,SCHOOL,,,
26032,4,Baltimore County,008-017-1,36779,Riderwood Elementary School - Gym,1711 Landrake Road,Baltimore,MD,21204,11B,11,02,03,02,002,,,,08,,SCHOOL,,,
26033,4,Baltimore County,008-018-1,36780,Trinity Assembly of God - Social Hall,2122 W. Joppa Road,Lutherville/Timonium,MD,21093,11B,11,02,03,02,003,,,,08,,CHURCH,,,
26159,4,Baltimore County,008-019-1,36735,Mays Chapel United Methodist Church - Hall,11911 Jenifer Road,Lutherville/Timonium,MD,21093,11B,11,02,03,02,003,,,,08,,CHURCH,,,
26160,4,Baltimore County,008-020-1,36722,Pinewood Elementary School - Gym,200 Rickswood Road,Lutherville/Timonium,MD,21093,11B,11,02,03,02,003,,,,08,,SCHOOL,,,
26246,4,Baltimore County,008-021-1,36778,Oregon Ridge - Seneca Room,13401 Beaver Dam Road,Cockeysville,MD,21031,11A,11,02,03,02,003,,,,08,,SCHOOL,,,
26247,4,Baltimore County,008-022-1,37569,Cockeysville Middle School -Gym,10401 Greenside DR,Cockeysville,MD,21030,42A,42,02,03,02,003,,,,08,,SCHOOL,,,
26248,4,Baltimore County,008-023-1,37297,Baltimore Chinese Baptist Church - Hall,1804 Ridge Road,Reisterstown,MD,21136,11A,11,02,03,02,003,,,,08,,CHURCH,,,
26308,4,Baltimore County,008-024-1,37298,Korean Presbyterian Church - First Floor,1600 W. Seminary Avenue,Lutherville/Timonium,MD,21093,11B,11,02,03,02,003,,,,08,,CHURCH,,,
26516,4,Baltimore County,008-025-1,36777,Sparks Elementary School - Gym,601 Belfast Road,Sparks,MD,21152,42A,42,02,03,02,003,,,,08,,SCHOOL,,,
26524,4,Baltimore County,008-026-1,37569,Cockeysville Middle School -Gym,10401 Greenside DR,Cockeysville,MD,21030,11B,11,02,03,02,003,,,,08,,SCHOOL,,,
26523,4,Baltimore County,008-027-1,37589,Oregon Ridge - Sequoia Room,13401 Beaver Dam RD,Cockeysville,MD,21030,42A,42,02,03,02,003,,,,08,,COMMUNITY CENTER,,,
26599,4,Baltimore County,008-028-1,37649,Lutherville Laboratory Elementary School-Cafe,1700 York Road,Luth/Timonium,MD,21093,11B,11,02,03,02,003,,,,08,,SCHOOL,,,
26786,4,Baltimore County,008-029-1,37589,Oregon Ridge - Sequoia Room,13401 Beaver Dam RD,Cockeysville,MD,21030,11A,11,02,03,02,003,,,,08,,COMMUNITY CENTER,,,
26002,4,Baltimore County,009-001-1,36742,Brooklandville Fire Department - Engine Bay,10017 Falls Road,Lutherville/Timonium,MD,21093,11B,11,02,03,02,002,,,,09,,FIRE STATION,,,
25989,4,Baltimore County,009-002-1,36870,Ridge Ruxton School - Multipurpose Rm,6916 Charles Street,Baltimore,MD,21204,11B,11,02,03,02,002,,,,09,,SCHOOL,,,
25994,4,Baltimore County,009-003-1,37596,Rodgers Forge Elem School - Cafe,250 Dumbarton Road,Baltimore,MD,21212,43B,43,02,03,02,006,,,,09,,SCHOOL,,,
25995,4,Baltimore County,009-004-1,37596,Rodgers Forge Elem School - Cafe,250 Dumbarton Road,Baltimore,MD,21212,42B,42,02,03,02,002,,,,09,,SCHOOL,,,
25957,4,Baltimore County,009-005-1,37560,Bykota Senior Center - Gym,611 Central AVE,Baltimore,MD,21204,43B,43,02,03,02,006,,,,09,,SENIOR CENTER,,,
25958,4,Baltimore County,009-006-1,37564,Carver Center For Arts And Tech High School - Cafe,938 York RD,Baltimore,MD,21204,42B,42,02,03,02,006,,,,09,,SCHOOL,,,
25959,4,Baltimore County,009-007-1,37574,Hampton Elementary School - Multi Purpose Rm,1115 Charmuth RD,Luth/Timonium,MD,21093,42B,42,02,03,02,003,,,,09,,SCHOOL,,,
25960,4,Baltimore County,009-008-1,37585,Loch Raven High School - Gym,1212 Cowpens AVE,Towson,MD,21286,42B,42,02,03,02,003,,,,09,,SCHOOL,,,
25961,4,Baltimore County,009-009-1,37586,Loch Raven High School-Cafe,1212 Cowpens Avenue,Baltimore,MD,21286,07A,07,02,03,02,003,,,,09,,SCHOOL,,,
25962,4,Baltimore County,009-010-1,37571,Cromwell Valley Elementary Reg Magnet - Cafe,825 Providence RD,Baltimore,MD,21286,43B,43,02,03,02,006,,,,09,,SCHOOL,,,
25963,4,Baltimore County,009-011-1,36724,Towson Area Branch Library - Meeting Rm,320 York Road,Baltimore,MD,21204,43B,43,02,03,02,006,,,,09,,OTHER,,,
25996,4,Baltimore County,009-012-1,36739,Towson High School - Cafeteria,69 Cedar Avenue,Baltimore,MD,21286,43B,43,02,03,02,006,,,,09,,SCHOOL,,,
25997,4,Baltimore County,009-013-1,37299,Stoneleigh Elementary School - Gym,900 Pemberton Road,Baltimore,MD,21212,43B,43,02,03,02,006,,,,09,,SCHOOL,,,
25998,4,Baltimore County,009-014-1,37299,Stoneleigh Elementary School - Cafe,900 Pemberton Road,Baltimore,MD,21212,43B,43,02,03,02,006,,,,09,,SCHOOL,,,
25999,4,Baltimore County,009-015-1,36740,Loch Raven Academy - Cafeteria,8101 LaSalle Road,Baltimore,MD,21286,43B,43,02,03,02,006,,,,09,,SCHOOL,,,
26000,4,Baltimore County,009-016-1,36741,Pleasant Plains Elementary School - Gym,8300 Pleasant Plains Road,Baltimore,MD,21286,,08,02,03,02,006,,,,09,,SCHOOL,,,
25967,4,Baltimore County,009-017-1,37594,Pleasant Plains Elementary School - Cafe',8300 Pleasant Plains RD,Baltimore,MD,21286,,08,02,03,02,006,,,,09,,SCHOOL,,,
25964,4,Baltimore County,009-018-1,37651,Oakleigh Elementary School - Gym,1901 White Oak AVE,Baltimore,MD,21234,,08,02,03,02,006,,,,09,,SCHOOL,,,
25965,4,Baltimore County,009-019-1,36876,Loch Raven Community Center - Gym,1801 Glen Keith Boulevard,Baltimore,MD,21234,,08,02,03,02,006,,,,09,,COMMUNITY CENTER,,,
25966,4,Baltimore County,009-020-1,37204,Halstead Academy - Cafeteria,1111 Halstead Road,Baltimore,MD,21234,,08,02,03,02,006,,,,09,,SCHOOL,,,
25968,4,Baltimore County,009-021-1,36725,Villa Cresta Elementary School - Gym,2600 Rader Avenue,Baltimore,MD,21234,,08,02,03,02,006,,,,09,,SCHOOL,,,
25969,4,Baltimore County,009-022-1,36726,Parkville High School - Cafeteria,2600 Putty Hill Avenue,Baltimore,MD,21234,,08,02,03,02,006,,,,09,,SCHOOL,,,
25941,4,Baltimore County,009-023-1,36718,Harford Hills Elementary School - Gym,8902 Old Harford Road,Baltimore,MD,21234,,08,02,03,02,005,,,,09,,SCHOOL,,,
25942,4,Baltimore County,009-024-1,37593,Pine Grove Elementary School - Cafeteria,2701 Summit Avenue,Baltimore,MD,21234,07A,07,02,03,02,003,,,,09,,SCHOOL,,,
25984,4,Baltimore County,009-025-1,37593,Pine Grove Elementary School - Cafeteria,2701 Summit Avenue,Baltimore,MD,21234,07A,07,02,03,02,005,,,,09,,SCHOOL,,,
26244,4,Baltimore County,009-026-1,37651,Oakleigh Elementary School - Gym,1901 White Oak AVE,Baltimore,MD,21234,,08,02,03,02,003,,,,09,,SCHOOL,,,
26245,4,Baltimore County,009-027-1,37571,Cromwell Valley Elementary Reg Magnet - Cafe,825 Providence RD,Baltimore,MD,21286,,08,02,03,02,006,,,,09,,SCHOOL,,,
26366,4,Baltimore County,009-028-1,37204,Halstead Academy - Gym,1111 Halstead Road,Baltimore,MD,21234,,08,02,03,02,006,,,,09,,SCHOOL,,,
26517,4,Baltimore County,009-029-1,37883,Towson University - South Campus Pavillion,1 S. Auburn DR,Towson,MD,21252,43B,43,02,03,02,006,,,,09,,SCHOOL,,,EVC-3
26787,4,Baltimore County,009-030-1,37596,Rodgers Forge Elem School - Cafe,250 Dumbarton Road,Baltimore,MD,21212,11B,11,02,03,02,006,,,,09,,SCHOOL,,,
26788,4,Baltimore County,009-031-1,37574,Hampton Elementary School - Multi Purpose Rm,1115 Charmuth RD,Luth/Timonium,MD,21093,11B,11,02,03,02,003,,,,09,,SCHOOL,,,
26034,4,Baltimore County,010-001-1,37577,Hereford Middle School - Cafe',712 Corbett RD,Monkton,MD,21111,42A,42,01,03,02,003,,,,10,,SCHOOL,,,
26203,4,Baltimore County,010-002-1,37581,Jacksonville Recreation Center - Gym,3605 B Sweet Air RD,Phoenix,MD,21131,42A,42,02,03,02,003,,,,10,,COMMUNITY CENTER,,,EVC10
25990,4,Baltimore County,010-003-1,36936,Jacksonville Elementary School - Gym,3400 Hillendale Heights Road,Phoenix,MD,21131,42A,42,01,03,02,003,,,,10,,SCHOOL,,,
25937,4,Baltimore County,010-004-1,36936,Jacksonville Elementary School - Cafe,3400 Hillendale Heights Road,Phoenix,MD,21131,42A,42,01,03,02,003,,,,10,,SCHOOL,,,
26035,4,Baltimore County,010-005-1,37563,Carroll Manor Elementary School -  Cafe',4434 Carroll Manor RD,Baldwin,MD,21013,42A,42,01,03,02,003,,,,10,,SCHOOL,,,
26600,4,Baltimore County,010-006-1,37577,Hereford Middle School - Cafe',712 Corbett RD,Monkton,MD,21111,42A,42,02,03,02,003,,,,10,,SCHOOL,,,
25943,4,Baltimore County,011-001-1,37563,Carroll Manor Elementary School -  Cafe',4434 Carroll Manor RD,Baldwin,MD,21013,42A,42,01,03,02,003,,,,11,,SCHOOL,,,
25917,4,Baltimore County,011-002-1,37581,Jacksonville Recreation Center - Gym,3605 B Sweet Air RD,Phoenix,MD,21131,07A,07,01,03,02,003,,,,11,,COMMUNITY CENTER,,,EVC10
25900,4,Baltimore County,011-003-1,37583,Kingsville Elementary School - Gym,7300 Sunshine AVE,Kingsville,MD,21087,07A,07,01,03,02,005,,,,11,,SCHOOL,,,
25901,4,Baltimore County,011-004-1,37653,Vincent Farm Elementary School - Gym,6019 Ebenezer Road,White Marsh,MD,21162,07A,07,01,03,02,005,,,,11,,SCHOOL,,,
25902,4,Baltimore County,011-005-1,36693,Chapel Hill Elementary School - Multipurpose Rm,5200 E. Joppa Road,Perry Hall,MD,21128,07A,07,01,03,02,005,,,,11,,SCHOOL,,,
25944,4,Baltimore County,011-006-1,36934,Gunpowder Elementary School - Cafeteria,9540 Holiday Manor Road,Baltimore,MD,21236,07A,07,01,03,02,005,,,,11,,SCHOOL,,,
25938,4,Baltimore County,011-007-1,37598,Seven Oaks Elementary School - Gym,9220 Seven Courts Drive,Baltimore,MD,21236,,08,02,03,02,005,,,,11,,SCHOOL,,,
25939,4,Baltimore County,011-008-1,37880,Cub Hill Bible Presb Church - Hall,2927 Cub Hill Road,Baltimore,MD,21234,07A,07,02,03,02,005,,,,11,,CHURCH,,,
25940,4,Baltimore County,011-009-1,36935,Carney Elementary School - Gym,3131 E. Joppa Road,Baltimore,MD,21234,,08,02,03,02,005,,,,11,,SCHOOL,,,
26036,4,Baltimore County,011-010-1,36781,Perry Hall Middle School - Cafeteria,4300 Ebenezer Road,Baltimore,MD,21236,,08,02,03,02,005,,,,11,,SCHOOL,,,
26037,4,Baltimore County,011-011-1,36782,Perry Hall Elementary School - Gym,9021 Belair Road,Baltimore,MD,21236,,08,02,03,02,005,,,,11,,SCHOOL,,,
26038,4,Baltimore County,011-012-1,36871,Perry Hall High School - Cafeteria,4601 Ebenezer Road,Baltimore,MD,21236,07A,07,02,03,02,005,,,,11,,SCHOOL,,,
26039,4,Baltimore County,011-013-1,37582,Joppa View Elementary School - Gym,8727 Honeygo BLVD,Perry Hall,MD,21128,,08,02,03,02,005,,,,11,,SCHOOL,,,
26040,4,Baltimore County,011-014-1,36781,Perry Hall Middle School - Auditorium,4300 Ebenezer Road,Baltimore,MD,21236,07A,07,01,03,02,005,,,,11,,SCHOOL,,,
26161,4,Baltimore County,011-015-1,37882,Oak Crest Retirement Community - Conference Room,8800 Walther Boulevard,Baltimore,MD,21234,07A,07,02,03,02,005,,,,11,,OTHER,,,
26162,4,Baltimore County,011-016-1,37592,Parkville High School - Gym,2600 Putty Hill AVE,Baltimore,MD,21234,,08,02,03,02,005,,,,11,,SCHOOL,,,
26163,4,Baltimore County,011-017-1,36934,Gunpowder Elementary School - Gym,9540 Holiday Manor Road,Baltimore,MD,21236,07A,07,02,03,02,005,,,,11,,SCHOOL,,,
26164,4,Baltimore County,011-018-1,37597,Seven Oaks Elem. School - Cafe,9220 Seven Courts Drive,Baltimore,MD,21236,07A,07,02,03,02,005,,,,11,,SCHOOL,,,
26242,4,Baltimore County,011-019-1,36871,Perry Hall High School - Library,4601 Ebenezer Road,Baltimore,MD,21236,,08,02,03,02,005,,,,11,,SCHOOL,,,
26243,4,Baltimore County,011-020-1,37598,Seven Oaks Elementary School - Gym,9220 Seven Courts Drive,Baltimore,MD,21236,07A,07,02,03,02,005,,,,11,,SCHOOL,,,
26351,4,Baltimore County,011-021-1,37562,Carney Elementary School - Cafe',3131 E Joppa RD,Baltimore,MD,21234,,08,02,03,02,005,,,,11,,SCHOOL,,,
26474,4,Baltimore County,011-022-1,36693,Chapel Hill Elementary School - Cafeteria,5200 E. Joppa Road,Perry Hall,MD,21128,07A,07,01,03,02,005,,,,11,,SCHOOL,,,
26525,4,Baltimore County,011-023-1,37587,Long Green Baptist Church - Fellowship Hall,13010 Manor RD,Glen Arm,MD,21057,07A,07,01,03,02,003,,,,11,,CHURCH,,,
26526,4,Baltimore County,011-024-1,37653,Vincent Farm Elementary School - Gym,6019 Ebenezer Road,White Marsh,MD,21162,07A,07,01,03,02,005,,,,11,,SCHOOL,,,
26789,4,Baltimore County,011-025-1,37582,Joppa View Elementary School - Gym,8727 Honeygo BLVD,Perry Hall,MD,21128,07A,07,02,03,02,005,,,,11,,SCHOOL,,,
26601,4,Baltimore County,011-026-1,37587,Long Green Baptist Church - Fellowship Hall,13010 Manor RD,Glen Arm,MD,21057,07A,07,01,03,02,003,,,,11,,CHURCH,,,
25920,4,Baltimore County,012-001-1,37580,"Holabird Middle School, Gym",1701 Delvale Avenue,Baltimore,MD,21222,,06,07,03,02,007,,,,12,,SCHOOL,,,
25921,4,Baltimore County,012-002-1,36707,Berkshire Elementary School - Gym,7431 Poplar Avenue,Baltimore,MD,21224,,06,07,03,02,007,,,,12,,SCHOOL,,,
25922,4,Baltimore County,012-003-1,36708,Norwood Elementary School - Gym,1700 Delvale Avenue,Baltimore,MD,21222,,06,07,03,02,007,,,,12,,SCHOOL,,,
25923,4,Baltimore County,012-004-1,36709,Gen. John Stricker Middle School - Cafeteria,7855 Trappe Road,Baltimore,MD,21222,,06,07,03,02,007,,,,12,,SCHOOL,,,
25924,4,Baltimore County,012-005-1,36710,Patapsco High School - Cafeteria,8100 Wise Avenue,Baltimore,MD,21222,,06,07,03,02,007,,,,12,,SCHOOL,,,
25925,4,Baltimore County,012-006-1,36711,Sandy Plains Elementary School - Cafeteria,8330 Kavanagh Road,Baltimore,MD,21222,,06,07,03,02,007,,,,12,,SCHOOL,,,
25926,4,Baltimore County,012-007-1,36712,Grange Elementary School - Multipurpose Rm,2000 Church Road,Baltimore,MD,21222,,06,07,03,02,007,,,,12,,SCHOOL,,,
25927,4,Baltimore County,012-008-1,36713,Ateaze Senior Center - Multipurpose Rm,7401 Holabird Avenue,Baltimore,MD,21222,,06,07,03,02,007,,,,12,,COMMUNITY CENTER,,,
25928,4,Baltimore County,012-009-1,36983,Dundalk High School - Cafe,1901 Delvale Avenue,Baltimore,MD,21222,,06,07,03,02,007,,,,12,,SCHOOL,,,
25929,4,Baltimore County,012-010-1,37371,Dundalk Elementary School - Gym,2717 Playfield St,Dundalk,MD,21222,,06,07,03,02,007,,,,12,,SCHOOL,,,
25930,4,Baltimore County,012-011-1,36872,Dundalk Middle School - Cafeteria,7400 Dunmanway,Baltimore,MD,21222,,06,07,03,02,007,,,,12,,SCHOOL,,,
25931,4,Baltimore County,012-012-1,36714,Logan Elementary School - Cafeteria,7601 Dunmanway,Baltimore,MD,21222,,06,07,03,02,007,,,,12,,SCHOOL,,,
26204,4,Baltimore County,012-013-1,36834,Fleming Community Center - Gym,641 Main Street,Baltimore,MD,21222,,06,07,03,02,007,,,,12,,COMMUNITY CENTER,,,
26014,4,Baltimore County,013-001-1,36749,Maiden Choice School - Gym,4901 Shelbourne Road,Baltimore,MD,21227,44A,44,07,03,02,001,,,,13,,SCHOOL,,,
26015,4,Baltimore County,013-002-1,36873,Arbutus VFW Hall,5200 Southwestern Blvd.,Baltimore,MD,21227,44B,44,07,03,02,001,,,,13,,FIRE STATION,,,
