RESIDENTIALZIP5,DEM,LIB,OIN,OTH,REP,UNA,GRN,OBAR,OFR,WCP,OCN,ORE,OCON,OTP,OBM,ORL,OLIR,OCS,OWO,OAM,OPOP,OAL,OPE,OAI,OSD,OSC,OPAT,OWH,OCO,OID,OCH,OAS,OAN,ONAS,ONL,OFCH,ONP,OTX,TOTAL,PCT_DEM,PCT_REP,PCT_UNA
21227,9036,144,62,242,6290,4858,36,4,1,49,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20726,43.59741388,30.34835472,23.43915854
21228,20648,172,115,256,8255,7184,63,2,0,25,0,0,4,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,36731,56.21409708,22.47420435,19.55841115
21229,24167,90,31,312,2185,4341,45,7,0,42,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31224,77.3987958,6.997822188,13.9027671
21230,16746,153,19,191,3866,5702,53,3,0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26772,62.55042582,14.44046018,21.29837143
21231,9019,48,19,84,1370,2715,41,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13315,67.7356365,10.28914758,20.39053699
21234,26216,271,141,373,11390,9453,86,15,0,61,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,48010,54.60529056,23.72422412,19.68964799
21236,13382,135,90,220,8505,5968,47,6,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28382,47.14960186,29.96617575,21.02741174
21237,11787,78,52,209,4450,4305,36,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20950,56.26252983,21.24105012,20.54892601
21239,16903,36,21,167,864,2546,33,1,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20600,82.05339806,4.194174757,12.3592233
21244,18905,52,31,206,1292,3451,30,8,0,35,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24012,78.7314676,5.380643012,14.37198068
21250,34,0,0,0,2,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,65.38461538,3.846153846,28.84615385
21251,308,0,1,5,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,85.79387187,1.114206128,11.42061281
21252,87,3,0,0,7,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,68.50393701,5.511811024,22.83464567
21284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
21286,9201,78,46,116,3955,3266,31,5,1,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16713,55.05295279,23.66421349,19.54167415
21401,14781,147,56,154,8817,6923,65,2,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30966,47.73299748,28.47316412,22.3567784
21402,147,5,3,0,136,137,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,34.18604651,31.62790698,31.86046512
21403,11812,134,30,115,5847,5355,41,3,0,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23353,50.58022524,25.03746842,22.93067272
21405,212,3,1,1,282,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,33.70429253,44.83306836,20.66772655
21409,6565,117,27,64,6022,4188,30,2,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17028,38.55414611,35.36528071,24.59478506
21412,5,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,41.66666667,25,33.33333333
21502,8276,161,75,177,13223,5649,58,11,1,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,27693,29.88480844,47.74852851,20.3986567
21520,274,6,6,9,1029,226,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553,17.64327109,66.25885383,14.55247907
21521,123,6,1,1,528,136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,15.45226131,66.33165829,17.08542714
21522,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66.66666667,33.33333333,0
21523,26,3,0,1,116,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,14.60674157,65.16853933,17.97752809
21524,7,1,0,0,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,12.5,67.85714286,17.85714286
21529,54,0,0,3,239,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,15.47277937,68.48137536,15.18624642
21530,174,5,3,2,743,208,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137,15.30343008,65.34740545,18.2937555
21531,273,5,4,12,1079,259,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1638,16.66666667,65.87301587,15.81196581
21532,2523,60,17,56,4961,1698,18,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9353,26.97530204,53.04180477,18.1546028
21536,418,13,9,12,1901,414,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2773,15.07392715,68.55391273,14.92967905
21538,111,0,1,1,253,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,26.74698795,60.96385542,11.80722892
21539,273,3,2,5,1237,258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,15.34569983,69.53344576,14.50252951
21540,8,0,1,0,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,14.54545455,63.63636364,20
21541,282,13,4,5,656,194,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,24.3313201,56.60051769,16.73856773
21543,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,87.5,12.5
21545,247,1,2,4,774,258,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,19.14728682,60,20
21550,1796,66,35,44,6850,1417,15,2,0,13,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10243,17.53392561,66.87493898,13.83383774
21555,204,6,4,7,787,214,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230,16.58536585,63.98373984,17.39837398
21557,268,4,2,5,827,241,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,19.85185185,61.25925926,17.85185185
21561,425,5,3,6,1246,249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1936,21.95247934,64.35950413,12.86157025
21562,408,6,6,9,1115,394,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1942,21.0092688,57.41503605,20.28836251
21601,7270,101,46,86,7150,3797,30,1,0,11,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18497,39.30367087,38.65491701,20.52765313
21607,73,1,1,2,161,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,23.85620915,52.61437908,21.89542484
21610,101,1,1,3,96,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,38.54961832,36.64122137,22.90076336
21612,120,0,0,2,225,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,29.19708029,54.74452555,15.57177616
21613,6436,58,20,91,4010,2176,15,3,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12830,50.16367888,31.2548714,16.96024942
21617,2410,46,12,49,4548,1711,7,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8792,27.41128298,51.7288444,19.46087352
21619,1787,40,12,39,2837,1265,17,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6001,29.77837027,47.27545409,21.07982003
21620,4189,42,22,53,3294,1792,17,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9427,44.43619391,34.94218733,19.00922881
21622,100,2,1,2,207,41,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,28.16901408,58.30985915,11.54929577
21623,430,10,2,8,771,312,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537,27.97657775,50.16265452,20.29928432
21624,80,1,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,66.66666667,20,12.5
21625,464,14,7,6,946,351,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795,25.84958217,52.70194986,19.55431755
21626,11,0,1,0,41,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,16.17647059,60.29411765,22.05882353
21627,5,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29.41176471,52.94117647,17.64705882
21628,95,2,0,3,138,74,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,30.15873016,43.80952381,23.49206349
21629,2182,39,3,43,3410,1471,14,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7173,30.41962916,47.5393838,20.50745853
21631,533,9,4,11,1180,360,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2104,25.33269962,56.08365019,17.11026616
21632,1422,24,6,29,1912,884,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4297,33.09285548,44.49616011,20.57249244
21634,74,1,2,2,119,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,30.83333333,49.58333333,17.5
21635,483,9,4,9,730,354,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594,30.30112923,45.79673777,22.20828105
21636,177,3,0,8,428,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,23.35092348,56.46437995,18.73350923
21638,1272,35,2,25,1864,875,4,1,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4085,31.13831089,45.63035496,21.41982864
21639,842,19,4,20,1520,717,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3129,26.90955577,48.57782039,22.91466922
21640,200,5,0,12,516,235,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,20.55498458,53.03186023,24.15210689
21641,35,0,0,1,41,34,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,30.97345133,36.28318584,30.08849558
21643,1758,24,7,32,1702,776,3,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4310,40.78886311,39.48955916,18.00464037
21644,14,0,1,0,45,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,18.18181818,58.44155844,22.07792208
21645,186,9,3,3,356,125,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,27.19298246,52.04678363,18.2748538
21647,96,5,1,1,124,53,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,33.92226148,43.81625442,18.72791519
21648,35,1,1,2,116,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,18.22916667,60.41666667,18.75
21649,154,3,0,5,399,198,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,20.15706806,52.22513089,25.91623037
21650,49,0,0,2,83,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,28.65497076,48.5380117,21.6374269
21651,607,16,1,13,898,406,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948,31.16016427,46.09856263,20.84188912
21652,46,0,0,0,63,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,30.46357616,41.7218543,27.81456954
21653,21,0,0,0,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,27.27272727,62.33766234,10.38961039
21654,414,3,4,8,453,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097,37.73928897,41.29443938,19.59890611
21655,978,11,9,18,1900,731,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3662,26.70671764,51.88421628,19.96176952
21657,238,3,0,4,494,165,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,26.24035281,54.46527012,18.19184123
21658,942,10,6,15,1746,609,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333,28.26282628,52.38523852,18.27182718
21659,167,5,0,5,359,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,26.05304212,56.00624025,16.38065523
21660,862,25,4,16,1387,592,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2898,29.74465148,47.86059351,20.4278813
21661,758,8,9,16,858,365,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,37.52475248,42.47524752,18.06930693
21662,221,2,1,3,217,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,41.15456238,40.40968343,17.31843575
21663,1123,12,13,8,955,506,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625,42.78095238,36.38095238,19.27619048
21664,74,6,1,0,172,72,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,22.62996942,52.59938838,22.01834862
21665,72,1,0,2,102,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,31.30434783,44.34782609,22.60869565
21666,2909,72,14,62,5674,2479,14,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11235,25.89230085,50.50289275,22.06497552
21667,88,1,1,0,105,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,34.7826087,41.50197628,22.52964427
21668,283,6,1,5,658,217,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,24.14675768,56.14334471,18.51535836
21669,34,1,1,1,111,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,19.65317919,64.16184971,14.45086705
21670,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0
21671,231,2,3,5,286,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,33.38150289,41.32947977,23.84393064
21672,31,0,0,1,67,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,26.72413793,57.75862069,13.79310345
21673,830,13,5,17,1140,468,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2478,33.49475383,46.00484262,18.88619855
21675,24,1,0,0,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,34.7826087,50.72463768,13.04347826
21676,94,3,0,0,106,57,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,35.8778626,40.45801527,21.75572519
21677,98,1,0,1,222,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,26.48648649,60,12.97297297
21678,808,6,2,9,662,319,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810,44.64088398,36.57458564,17.62430939
21679,84,1,1,2,197,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,22.34042553,52.39361702,24.20212766
21701,15229,193,30,158,8524,7653,81,8,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,31916,47.71587918,26.70760747,23.97856874
21702,14896,193,31,170,8495,7960,70,6,0,33,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31857,46.75895408,26.66603886,24.98665913
21703,13570,167,16,161,7386,7565,40,9,0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28943,46.88525723,25.5191238,26.13758076
21704,6354,67,12,74,4304,4412,15,7,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15256,41.64918721,28.21185107,28.91976927
21710,1441,22,2,16,1453,947,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3887,37.07229226,37.38101364,24.36326216
21711,116,10,0,1,530,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,14.59119497,66.66666667,17.35849057
21713,1997,46,10,28,3857,1728,2,3,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7677,26.0127654,50.24097955,22.5087925
21715,19,0,0,1,20,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,40.42553191,42.55319149,12.76595745
21716,2181,64,3,38,1750,1578,11,1,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5639,38.6770704,31.03387125,27.98368505
21717,17,0,0,0,22,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,32.0754717,41.50943396,24.52830189
21718,54,2,0,0,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,37.76223776,31.46853147,29.37062937
21719,232,5,3,3,501,229,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978,23.72188139,51.22699387,23.41513292
21720,21,0,0,1,54,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,20.79207921,53.46534653,23.76237624
21721,12,2,1,1,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,19.67213115,60.6557377,13.1147541
21722,769,19,6,18,2706,732,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4261,18.04740671,63.5062192,17.17906595
21723,297,3,2,3,338,212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,34.69626168,39.48598131,24.76635514
21727,862,28,5,12,1638,789,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346,25.762104,48.9539749,23.5803945
21733,225,7,3,5,525,199,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,23.24380165,54.23553719,20.55785124
21734,174,4,0,2,260,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,30.20833333,45.13888889,23.61111111
21737,643,9,3,7,603,457,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724,37.29698376,34.97679814,26.50812065
21738,996,14,11,12,1211,697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2942,33.85452073,41.16247451,23.69136642
21740,15594,280,81,351,15499,10343,101,9,0,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42345,36.82607156,36.60172393,24.42555201
21742,8965,176,48,160,9891,5759,37,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25063,35.76985995,39.46454934,22.9780952
21746,22,0,0,0,13,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,50,29.54545455,15.90909091
21750,439,18,2,5,1738,584,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2796,15.70100143,62.1602289,20.8869814
21754,1946,27,3,17,2379,1546,12,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5938,32.7719771,40.06399461,26.03570226
21755,1435,24,2,12,2171,1043,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4691,30.59049243,46.28011085,22.23406523
21756,747,20,5,9,1537,604,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2927,25.52101127,52.51110352,20.63546293
21757,372,10,6,6,1314,420,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2133,17.44022504,61.60337553,19.69057665
21758,1200,25,3,18,1608,955,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3819,31.42183818,42.10526316,25.00654622
21762,80,3,0,0,89,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,35.0877193,39.03508772,24.56140351
21765,6,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,55,15
21766,69,5,0,6,322,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,14.25619835,66.52892562,16.94214876
21767,258,3,4,7,402,180,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,30.03492433,46.79860303,20.95459837
21769,3205,64,7,24,4276,2430,11,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10023,31.97645416,42.66187768,24.24423825
21770,2165,29,6,35,2478,1573,5,1,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6301,34.35962546,39.32709094,24.96429138
