PRECINCT_CODE,COUNTY_CODE,LOCATION_NAME,RA_ADDRESS1,RA_CITY,RA_STATE,RA_ZIP,CONGRESSIONAL_DISTRICT_CODE,SENATORIAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,JUDICIAL_DISTRICT_CODE,APPELLATE_DISTRICT_CODE,IS_POLLING_PLACE
11005,17,TANGLEWOOD SCHOOL,8333 WOODYARD ROAD,CLINTON,MD,20735,5,25,25,7,4,1
11006,17,MATTAPONI ELEMENTARY SCHOOL,11701 DULEY STATION ROAD,UPPER MARLBORO,MD,20772,5,23,23,7,4,1
11007,17,ROSARYVILLE ELEMENTARY SCHOOL,9925 ROSARYVILLE ROAD,UPPER MARLBORO,MD,20772,5,25,25,7,4,1
11008,17,BRANDYWINE ELEMENTARY SCHOOL,14101 BRANDYWINE ROAD,BRANDYWINE,MD,20613,5,27,27B,7,4,1
12001,17,JOHN HANSON MONTESSORI SCHOOL,6360 OXON HILL ROAD,OXON HILL,MD,20745,4,26,26,7,4,1
12002,17,FOREST HEIGHTS ELEM SCH,200 TALBERT DRIVE,OXON HILL,MD,20745,4,26,26,7,4,1
12003,17,HILLCREST HEIGHTS ELEM SCH,4305 22ND PL,TEMPLE HILLS,MD,20748,4,25,25,7,4,1
12004,17,VALLEY VIEW ELEMENTARY SCHOOL,5500 DANBY AVENUE,OXON HILL,MD,20745,4,26,26,7,4,1
12005,17,FORT FOOTE BAPTIST CHURCH,8310 FORT FOOTE RD,FORT WASHINGTON,MD,20744,4,26,26,7,4,1
12006,17,POTOMAC HIGH SCHOOL - GYM,5211 BOYDELL AVENUE,OXON HILL,MD,20745,4,26,26,7,4,1
12007,17,SAMUEL CHASE ELEM SCH,5700 FISHER ROAD,TEMPLE HILLS,MD,20748,4,26,26,7,4,1
12008,17,APPLE GROVE ELEMENTARY SCHOOL,7400 BELLEFIELD AVENUE,FORT WASHINGTON,MD,20744,4,26,26,7,4,1
12009,17,GLASSMANOR ELEMENTARY SCHOOL,1011 MARCY AVENUE,OXON HILL,MD,20745,4,26,26,7,4,1
12010,17,OXON HILL MIDDLE SCHOOL - MPR,9570 FORT FOOTE ROAD,FORT WASHINGTON,MD,20744,4,26,26,7,4,1
12011,17,OXON HILL ELEMENTARY SCHOOL,7701 LIVINGSTON ROAD,OXON HILL,MD,20745,4,26,26,7,4,1
12012,17,OXON HILL HIGH SCHOOL,6701 LEYTE DRIVE,OXON HILL,MD,20745,4,26,26,7,4,1
12013,17,MAYA ANGELOU FRENCH IMMERSION SCHOOL,2000 CALLAWAY STREET,HILLCREST HEIGHTS,MD,20748,4,26,26,7,4,1
12014,17,INDIAN QUEEN ELEM SCH,9551 FORT FOOTE ROAD,FORT WASHINGTON,MD,20744,4,26,26,7,4,1
12015,17,CROSSLAND HIGH SCHOOL,6901 TEMPLE HILL ROAD,TEMPLE HILLS,MD,20748,4,26,26,7,4,1
12016,17,J. FRANK DENT ELEMENTARY SCHOOL,2700 CORNING AVENUE,FORT WASHINGTON,MD,20744,4,25,25,7,4,1
12017,17,ALLENWOOD ELEMENTARY SCHOOL,6300 HARLEY LANE,TEMPLE HILLS,MD,20748,4,26,26,7,4,1
12018,17,BARNABY MANOR ELEMENTARY SCHOOL,2411 OWENS RD,OXON HILL,MD,20745,4,25,25,7,4,1
12019,17,OXON HILL MIDDLE SCHOOL - GYM,9570 FORT FOOTE RD,FORT WASHINGTON,MD,20744,4,26,26,7,4,1
13001,17,KENMOOR MIDDLE SCH,2500 KENMOOR DR,LANDOVER,MD,20785,4,24,24,7,4,1
13002,17,COLUMBIA PARK/KENTLAND COMM CTR,2411 PINEBROOK AVENUE,LANDOVER,MD,20785,4,47,47A,7,4,1
13003,17,J.R. COUSINS JR. MUNICIPAL CTR,8600 GLENARDEN PARKWAY,GLENARDEN,MD,20706,4,24,24,7,4,1
13004,17,KETTERING ELEMENTARY SCHOOL,11000 LAYTON STREET,UPPER MARLBORO,MD,20774,5,25,25,7,4,1
13005,17,CHARLES H. FLOWERS HIGH SCH - MPR,10001 ARDWICK ARDMORE RD,UPPER MARLBORO,MD,20774,5,24,24,7,4,1
13006,17,LARGO HIGH SCHOOL,505 LARGO ROAD,UPPER MARLBORO,MD,20774,5,25,25,7,4,1
13007,17,WILLIAM PACA ELEM SCH - MPR,7801 SHERIFF RD,LANDOVER,MD,20785,4,24,24,7,4,1
13008,17,EXCEL ACADEMY,7910 SCOTT RD,LANDOVER,MD,20785,4,22,22,7,4,1
13009,17,ARROWHEAD ELEM SCH - GYM,2300 SANSBURY ROAD,UPPER MARLBORO,MD,20772,5,25,25,7,4,1
13010,17,PHYLLIS E WILLIAMS ELEM SCH,9601 PRINCE PL,UPPER MARLBORO,MD,20774,5,25,25,7,4,1
13011,17,KETTERING MIDDLE SCHOOL,65 HERRINGTON DRIVE,UPPER MARLBORO,MD,20774,5,25,25,7,4,1
13012,17,ERNEST EVERETT JUST MIDDLE SCH,1300 CAMPUS WAY NORTH,MITCHELLVILLE,MD,20721,5,24,24,7,4,1
13013,17,KETTERING MIDDLE SCHOOL - CAFETERIA,65 HERRINGTON DRIVE,UPPER MARLBORO,MD,20772,5,25,25,7,4,1
13014,17,CHARLES H. FLOWERS HIGH SCH - CAF.,10001 ARDWICK ARDMORE RD,UPPER MARLBORO,MD,20774,4,24,24,7,4,1
13015,17,KINGSFORD ELEM SCH - MPR,1401 ENTERPRISE ROAD,MITCHELLVILLE,MD,20721,4,24,24,7,4,1
13016,17,OAKCREST ELEM SCH - MPR,929 HILL ROAD,LANDOVER,MD,20785,4,24,24,7,4,1
13017,17,COLUMBIA PARK ELEM SCH - GYM,1901 KENT VILLAGE DRIVE,LANDOVER,MD,20785,4,47,47A,7,4,1
13018,17,COLUMBIA PARK ELEM SCH - CAF,1901 KENT VILLAGE DR,LANDOVER,MD,20785,4,47,47A,7,4,1
13019,17,EXCEL ACADEMY,7910 SCOTT RD,LANDOVER,MD,20785,4,47,47A,7,4,1
13020,17,FIRST BAPTIST CHURCH MINISTRY CENTER,3600 BRIGHTSEAT RD,LANDOVER,MD,20785,4,22,22,7,4,1
13021,17,JAMES MCHENRY ELEMENTARY SCHOOL,8909 MCHENRY LANE,LANHAM,MD,20706,4,22,22,7,4,1
13022,17,EXCEL ACADEMY,7910 SCOTT RD,LANDOVER,MD,20785,4,47,47A,7,4,1
13023,17,LAKE ARBOR ELEM SCH,10205 LAKE ARBOR WAY,MITCHELLVILLE,MD,20721,5,24,24,7,4,1
13024,17,LAKE ARBOR COMM CTR,10100 LAKE ARBOR WAY,MITCHELLVILLE,MD,20721,5,24,24,7,4,1
13025,17,CEDAR HEIGHTS COMMUNITY CTR,1200 GLEN WILLOW DR,CAPITOL HEIGHTS,MD,20743,4,24,24,7,4,1
13026,17,WILLIAM PACA ELEM SCH - MPR,7801 SHERIFF RD,LANDOVER,MD,20785,4,47,47A,7,4,1
13027,17,EXCEL ACADEMY,7910 SCOTT RD,LANDOVER,MD,20785,4,24,24,7,4,1
13028,17,EXCEL ACADEMY,7910 SCOTT RD,LANDOVER,MD,20785,4,24,24,7,4,1
13029,17,ARROWHEAD ELEM SCH - GYM,2300 SANSBURY ROAD,UPPER MARLBORO,MD,20772,4,25,25,7,4,1
13030,17,PHYLLIS E WILLIAMS ELEM SCH,9601 PRINCE PL,UPPER MARLBORO,MD,20774,4,24,24,7,4,1
13031,17,PHYLLIS E WILLIAMS ELEM SCH,9601 PRINCE PL,UPPER MARLBORO,MD,20774,4,25,25,7,4,1
13032,17,KETTERING MIDDLE SCHOOL,65 HERRINGTON DRIVE,UPPER MARLBORO,MD,20774,5,24,24,7,4,1
13033,17,CHARLES H. FLOWERS HIGH SCH - CAF.,10001 ARDWICK ARDMORE RD,UPPER MARLBORO,MD,20774,5,24,24,7,4,1
13034,17,KINGSFORD ELEM SCH - MPR,1401 ENTERPRISE ROAD,MITCHELLVILLE,MD,20721,5,24,24,7,4,1
13035,17,COLUMBIA PARK ELEM SCH - CAF,1901 KENT VILLAGE DR,LANDOVER,MD,20785,4,24,24,7,4,1
13036,17,LAKE ARBOR ELEM SCH,10205 LAKE ARBOR WAY,MITCHELLVILLE,MD,20721,5,25,25,7,4,1
14001,17,HIGH BRIDGE ELEMENTARY SCHOOL,7011 HIGH BRIDGE ROAD,BOWIE,MD,20720,5,24,24,7,4,1
14002,17,DUVAL HIGH SCHOOL,9880 GOOD LUCK ROAD,LANHAM,MD,20706,4,22,22,7,4,1
14003,17,BOWIE HIGH SCHOOL,15200 ANNAPOLIS ROAD,BOWIE,MD,20715,5,23,23,7,4,1
14004,17,SAMUEL OGLE MIDDLE SCHOOL,4111 CHELMONT LANE,BOWIE,MD,20715,5,23,23,7,4,1
14005,17,ROCKLEDGE ELEMENTARY SCHOOL,7701 LAUREL-BOWIE ROAD,BOWIE,MD,20715,5,23,23,7,4,1
14006,17,YORKTOWN ELEMENTARY SCHOOL,7301 RACE TRACK ROAD,BOWIE,MD,20715,5,23,23,7,4,1
14007,17,GLENN DALE VOL. FIRE DEPT,11900 GLENN DALE BLVD,GLENN DALE,MD,20769,4,24,24,7,4,1
14008,17,ROBERT GODDARD MONTESSORI SCH,9850 GOOD LUCK ROAD,SEABROOK,MD,20706,4,22,22,7,4,1
14009,17,BOWIE STATE UNIV. - MCKELDIN GYM,14000 JERICHO PARK RD,BOWIE,MD,20715,5,23,23,7,4,1
14010,17,WEST BOWIE VILLAGE HALL,13711 ANNAPOLIS ROAD #103,BOWIE,MD,20720,5,23,23,7,4,1
14011,17,BOWIE STATE UNIV. - MCKELDIN GYM,14000 JERICHO PARK RD,BOWIE,MD,20715,5,23,23,7,4,1
14012,17,GLENN DALE COMM CTR,11901 GLENN DALE BLVD,GLENN DALE,MD,20769,4,24,24,7,4,1
14013,17,HUNTINGTON COMM CTR,13022 8TH ST,BOWIE,MD,20720,5,23,23,7,4,1
14014,17,BOWIE STATE UNIV. - MCKELDIN GYM,14000 JERICHO PARK RD,BOWIE,MD,20715,5,23,23,7,4,1
14015,17,REID TEMPLE AME CHURCH,11400 GLENN DALE BLVD,GLENN DALE,MD,20769,5,24,24,7,4,1
14016,17,HUNTINGTON COMM CTR,13022 8TH ST,BOWIE,MD,20720,4,23,23,7,4,1
14017,17,GLENN DALE COMM CTR,11901 GLENN DALE BLVD,GLENN DALE,MD,20769,4,24,24,7,4,1
14018,17,HIGH BRIDGE ELEMENTARY SCHOOL,7011 HIGH BRIDGE ROAD,BOWIE,MD,20720,5,23,23,7,4,1
14019,17,HIGH BRIDGE ELEMENTARY SCHOOL,7011 HIGH BRIDGE ROAD,BOWIE,MD,20720,5,23,23,7,4,1
14020,17,HIGH BRIDGE ELEMENTARY SCHOOL,7011 HIGH BRIDGE ROAD,BOWIE,MD,20720,4,24,24,7,4,1
14021,17,DUVAL HIGH SCHOOL,9880 GOOD LUCK ROAD,LANHAM,MD,20706,4,24,24,7,4,1
14022,17,BOWIE HIGH SCHOOL,15200 ANNAPOLIS ROAD,BOWIE,MD,20715,5,24,24,7,4,1
14023,17,BOWIE STATE UNIV. - MCKELDIN GYM,14000 JERICHO PARK RD,BOWIE,MD,20715,5,24,24,7,4,1
14024,17,WEST BOWIE VILLAGE HALL,13711 ANNAPOLIS ROAD #103,BOWIE,MD,20720,5,24,24,7,4,1
14025,17,GLENN DALE COMM CTR,11901 GLENN DALE BLVD,GLENN DALE,MD,20769,5,24,24,7,4,1
14026,17,REID TEMPLE AME CHURCH,11400 GLENN DALE BLVD,GLENN DALE,MD,20769,4,24,24,7,4,1
15001,17,MARLTON ELEMENTARY SCHOOL,8506 OLD COLONY DR SOUTH,UPPER MARLBORO,MD,20772,5,23,23,7,4,1
15002,17,ARROWHEAD ELEM SCH - M/P RM,2300 SANSBURY ROAD,UPPER MARLBORO,MD,20772,5,25,25,7,4,1
15003,17,JAMES MADISON MIDDLE SCHOOL,7300 WOODYARD ROAD,UPPER MARLBORO,MD,20772,5,23,23,7,4,1
15004,17,FREDERICK DOUGLASS HIGH SCHOOL,8000 CROOM ROAD,UPPER MARLBORO,MD,20772,5,23,23,7,4,1
15005,17,"DR. HENRY A. WISE, JR. HIGH SCHOOL",12650 BROOKE LANE,UPPER MARLBORO,MD,20772,5,25,25,7,4,1
15006,17,MELWOOD CHURCH OF THE NAZARENE,6906 WOODYARD ROAD,UPPER MARLBORO,MD,20772,5,23,23,7,4,1
15007,17,ARROWHEAD ELEM SCH - M/P RM,2300 SANSBURY ROAD,UPPER MARLBORO,MD,20772,4,25,25,7,4,1
15008,17,MELWOOD CHURCH OF THE NAZARENE,6906 WOODYARD ROAD,UPPER MARLBORO,MD,20772,5,25,25,7,4,1
16001,17,EDMONSTON MUNICIPAL BUILDING,5005 52ND AVENUE,EDMONSTON,MD,20781,4,22,22,7,4,1
16002,17,CITY OF HYATT MUN BLDG- M/P RM,4310 GALLATIN STREET,HYATTSVILLE,MD,20781,4,22,22,7,4,1
16003,17,HYATTSVILLE ELEMENTARY SCHOOL,5311 43RD AVENUE,HYATTSVILLE,MD,20781,4,22,22,7,4,1
16004,17,NICHOLAS OREM MIDDLE SCHOOL,6100 EDITORS PARK DRIVE,HYATTSVILLE,MD,20782,4,22,22,7,4,1
16005,17,EDMONSTON REC CENTER,5100 TANGLEWOOD DR.,HYATTSVILLE,MD,20781,4,22,22,7,4,1
17001,17,MOUNT RAINIER ELEM SCH,4011 32ND STREET,MOUNT RAINIER,MD,20712,4,47,47A,7,4,1
17002,17,BRENTWOOD TOWN HALL-WOHLFARTH,4300 39TH PLACE,BRENTWOOD,MD,20722,4,47,47A,7,4,1
17003,17,LANGLEY PARK MCCORMICK ELEM SCH,8201 15TH AVENUE,HYATTSVILLE,MD,20783,4,47,47B,7,4,1
17004,17,THOMAS S STONE ELEM SCH,4500 34TH STREET,MT RAINIER,MD,20712,4,47,47A,7,4,1
17005,17,CAROLE HIGHLANDS ELEM SCH,1610 HANNON STREET,TAKOMA PARK,MD,20912,4,47,47B,7,4,1
17006,17,CESAR CHAVEZ ELEM SCH,6609 RIGGS RD,HYATTSVILLE,MD,20782,4,47,47A,7,4,1
17007,17,ROLLINGCREST CHILLUM COMM CTR,6120 SARGENT ROAD,HYATTSVILLE,MD,20782,4,47,47A,7,4,1
17008,17,NORTHWESTERN HIGH SCHOOL,7000 ADELPHI ROAD,HYATTSVILLE,MD,20782,4,47,47B,7,4,1
17009,17,MARY HARRIS MOTHER JONES ELEM SCH,2405 TECUMSEH STREET,ADELPHI,MD,20783,4,21,21,7,4,1
17010,17,LEWISDALE ELEMENTARY SCHOOL,2400 BANNING PLACE,HYATTSVILLE,MD,20783,4,47,47B,7,4,1
17011,17,RIDGECREST ELEMENTARY SCHOOL,6120 RIGGS ROAD,HYATTSVILLE,MD,20783,4,47,47A,7,4,1
17012,17,MARY HARRIS MOTHER JONES ELEM SCHOOL - LIBRARY,2405 TECUMSEH ST,ADELPHI,MD,20783,4,47,47B,7,4,1
17013,17,CAROLE HIGHLANDS ELEM SCH,1610 HANNON STREET,TAKOMA PARK,MD,20912,4,47,47B,7,4,1
17014,17,THE WORD OF GOD BAPTIST CHURCH,6513 QUEENS CHAPEL RD,HYATTSVILLE,MD,20782,4,22,22,7,4,1
17015,17,THE WORD OF GOD BAPTIST CHURCH,6513 QUEENS CHAPEL RD,HYATTSVILLE,MD,20782,4,22,22,7,4,1
17016,17,CAROLE HIGHLANDS ELEM SCH,1610 HANNON STREET,TAKOMA PARK,MD,20912,4,47,47A,7,4,1
17017,17,NORTHWESTERN HIGH SCHOOL,7000 ADELPHI ROAD,HYATTSVILLE,MD,20782,4,22,22,7,4,1
17018,17,MARY HARRIS MOTHER JONES ELEM SCHOOL - LIBRARY,2405 TECUMSEH ST,ADELPHI,MD,20783,4,21,21,7,4,1
17019,17,CAROLE HIGHLANDS ELEM SCH,1610 HANNON STREET,TAKOMA PARK,MD,20912,4,21,21,7,4,1
17020,17,THE WORD OF GOD BAPTIST CHURCH,6513 QUEENS CHAPEL RD,HYATTSVILLE,MD,20782,4,21,21,7,4,1
18001,17,CAPITOL HEIGHTS ELEM SCH,601 SUFFOLK AVENUE,CAPITOL HEIGHTS,MD,20743,4,24,24,7,4,1
18002,17,SEAT PLEASANT ELEM SCH,6411 G STREET,SEAT PLEASANT,MD,20743,4,24,24,7,4,1
18003,17,CEDAR HEIGHTS COMMUNITY CTR,1200 GLEN WILLOW DR,CAPITOL HEIGHTS,MD,20743,4,47,47A,7,4,1
18004,17,FRANCIS SCOTT KEY ELEM SCHOOL,2301 SCOTT KEY DRIVE,DISTRICT HEIGHTS,MD,20747,4,24,24,7,4,1
18005,17,ROBERT R. GRAY ELEM SCH - MPR,4949 ADDISON ROAD,CAPITOL HEIGHTS,MD,20743,4,47,47A,7,4,1
18006,17,SOLID ROCK FULL GOSPEL BAPTIST CHURCH,7711 WALKER MILL DR,CAPITOL HEIGHTS,MD,20743,4,25,25,7,4,1
18007,17,CARMODY HILLS ELEM SCH,401 JADELEAF AVENUE,CAPITOL HEIGHTS,MD,20743,4,24,24,7,4,1
18008,17,HIGHLAND PARK ELEM SCH,6501 LOWLAND DRIVE,LANDOVER,MD,20785,4,24,24,7,4,1
18009,17,SAINT MARGARET CATHOLIC SCH,408 ADDISON RD. SOUTH,SEAT PLEASANT,MD,20743,4,24,24,7,4,1
18010,17,PEPPERMILL COMMUNITY CTR - GYM,610 HILL ROAD,LANDOVER,MD,20785,4,24,24,7,4,1
18011,17,BRADBURY HEIGHTS ELEM SCH,1401 GLACIER AVENUE,CAPITOL HEIGHTS,MD,20743,4,24,24,7,4,1
18012,17,JUDITH P HOYER EARLY CHILD CTR - GYM,2300 BELLEVIEW AVENUE,CHEVERLY,MD,20785,4,47,47A,7,4,1
18013,17,SEAT PLEASANT ACTIVITY CENTER,5720 ADDISON RD,SEAT PLEASANT,MD,20743,4,24,24,7,4,1
18014,17,SEAT PLEASANT ACTIVITY CENTER,5720 ADDISON RD,SEAT PLEASANT,MD,20743,4,47,47A,7,4,1
18015,17,SEAT PLEASANT ELEM SCH,6411 G STREET,SEAT PLEASANT,MD,20743,4,24,24,7,4,1
18016,17,SAINT MARGARET CATHOLIC SCH,408 ADDISON RD. SOUTH,SEAT PLEASANT,MD,20743,4,24,24,7,4,1
18017,17,SAINT MARGARET CATHOLIC SCH,408 ADDISON RD. SOUTH,SEAT PLEASANT,MD,20743,4,25,25,7,4,1
18018,17,SEAT PLEASANT ELEM SCH,6411 G STREET,SEAT PLEASANT,MD,20743,4,47,47A,7,4,1
19001,17,RIVERDALE ELEMENTARY SCHOOL,5006 RIVERDALE ROAD,RIVERDALE,MD,20737,4,22,22,7,4,1
19002,17,PARKDALE HIGH SCHOOL - SMALL GYM,6001 GOOD LUCK ROAD,RIVERDALE,MD,20737,4,22,22,7,4,1
19003,17,UNIVERSITY PARK ELEM SCH,4315 UNDERWOOD STREET,HYATTSVILLE,MD,20782,4,22,22,7,4,1
19004,17,TEMPLETON ELEMENTARY SCHOOL,6001 CARTERS LANE,RIVERDALE,MD,20737,4,22,22,7,4,1
19005,17,TEMPLETON ELEMENTARY SCHOOL,6001 CARTERS LANE,RIVERDALE,MD,20737,4,22,22,7,4,1
20001,17,CARROLLTON ELEMENTARY SCHOOL,8300 QUINTANA STREET,NEW CARROLLTON,MD,20784,4,22,22,7,4,1
20002,17,COMMUNITY BIBLE BAPTIST CHURCH,7309 RIVERDALE ROAD,LANHAM,MD,20706,4,47,47A,7,4,1
20003,17,ARDMORE ELEM SCH - MPR,9301 ARDWICK ARDMORE RD,UPPER MARLBORO,MD,20774,4,24,24,7,4,1
20004,17,THOMAS JOHNSON MIDDLE SCH - MPR,5401 BARKER PLACE,LANHAM,MD,20706,4,24,24,7,4,1
20005,17,ROBERT FROST ELEMENTARY SCHOOL,6419 85TH AVE,NEW CARROLLTON,MD,20784,4,22,22,7,4,1
20006,17,MARGARET BRENT SPECIAL CENTER,5816 LAMONT TERRACE,NEW CARROLLTON,MD,20784,4,22,22,7,4,1
20007,17,GLENARDEN WOODS ELEM SCH - MPR,7801 GLENARDEN PKY,GLENARDEN,MD,20706,4,24,24,7,4,1
20008,17,SEABROOK ELEMENTARY SCHOOL,6001 SEABROOK ROAD,SEABROOK,MD,20706,4,24,24,7,4,1
20009,17,GLENN DALE ELEMENTARY SCHOOL,6700 GLENN DALE ROAD,GLENN DALE,MD,20769,4,24,24,7,4,1
2001,17,BLADENSBURG ELEM SCH - MPR,4915 ANNAPOLIS ROAD,BLADENSBURG,MD,20710,4,47,47A,7,4,1
20010,17,GOOD LUCK COMMUNITY CENTER,8601 GOOD LUCK ROAD,LANHAM,MD,20706,4,24,24,7,4,1
20011,17,MOUNT CALVARY BAPTIST CHURCH,5120 WHITFIELD CHAPEL RD,LANHAM,MD,20706,4,22,22,7,4,1
20012,17,UNITED BAPTIST CHURCH,7701 RIVERDALE RD.,NEW CARROLLTON,MD,20784,4,22,22,7,4,1
20013,17,GRACE PRESBYTERIAN CHURCH,5924 PRINCESS GARDEN PKY.,LANHAM,MD,20706,4,22,22,7,4,1
20014,17,COMMUNITY BIBLE BAPTIST CHURCH,7309 RIVERDALE ROAD,LANHAM,MD,20706,4,22,22,7,4,1
20015,17,UNITED BAPTIST CHURCH,7701 RIVERDALE RD.,NEW CARROLLTON,MD,20784,4,22,22,7,4,1
20016,17,LINCOLN VISTA COMM BLDG,9800 RIDGE ST,LANHAM,MD,20706,4,22,22,7,4,1
20017,17,GLENN DALE COMM CTR,11901 GLENN DALE BLVD,GLENN DALE,MD,20769,4,24,24,7,4,1
20018,17,JUDGE SYLVANIA W. WOODS ELEM SCH - CAF.,3000 CHURCH ST,GLENARDEN,MD,20706,4,22,22,7,4,1
20019,17,ST MATHIAS THE APOSTLE CATHOLIC CHURCH - FRIENDSHIP HALL,9473 ANNAPOLIS RD,LANHAM,MD,20706,4,24,24,7,4,1
2002,17,COLMAR MANOR TOWN HALL/COMMUNITY CENTER,3701 LAWRENCE STREET,COLMAR MANOR,MD,20722,4,47,47A,7,4,1
20020,17,LINCOLN VISTA COMM BLDG,9800 RIDGE ST,LANHAM,MD,20706,4,24,24,7,4,1
20021,17,ST MATHIAS THE APOSTLE CATHOLIC CHURCH - FRIENDSHIP HALL,9473 ANNAPOLIS RD,LANHAM,MD,20706,4,24,24,7,4,1
20022,17,CARROLLTON ELEMENTARY SCHOOL,8300 QUINTANA STREET,NEW CARROLLTON,MD,20784,4,24,24,7,4,1
20023,17,ARDMORE ELEM SCH - MPR,9301 ARDWICK ARDMORE RD,UPPER MARLBORO,MD,20774,5,24,24,7,4,1
20024,17,GLENARDEN WOODS ELEM SCH - MPR,7801 GLENARDEN PKY,GLENARDEN,MD,20706,4,22,22,7,4,1
20025,17,LINCOLN VISTA COMM BLDG,9800 RIDGE ST,LANHAM,MD,20706,4,24,24,7,4,1
2003,17,GLADYS NOON SPELLMAN ELEM SCH - GYM,3324 64TH AVENUE,CHEVERLY,MD,20785,4,47,47A,7,4,1
2004,17,LANDOVER HILLS TOWN HALL,6904 TAYLOR STREET,LANDOVER HILLS,MD,20784,4,47,47A,7,4,1
2005,17,ROGERS HEIGHTS ELEM SCH - MPR,4301 58TH AVENUE,BLADENSBURG,MD,20710,4,47,47A,7,4,1
2006,17,BEACON HEIGHTS ELEM SCH,6929 FURMAN PARKWAY,RIVERDALE,MD,20737,4,22,22,7,4,1
2007,17,JUDITH P HOYER EARLY CHILD CTR - GYM,2300 BELLEVIEW AVENUE,CHEVERLY,MD,20785,4,47,47A,7,4,1
2008,17,BLADENSBURG COMMUNITY CENTER,4500 57TH AVENUE,BLADENSBURG,MD,20710,4,47,47A,7,4,1
2009,17,COOPER LANE ELEM SCH - MPR,3817 COOPER LANE,LANDOVER HILLS,MD,20784,4,47,47A,7,4,1
2010,17,WEST LANHAM HILLS REC. CENTER,7700 DECATUR ROAD,LANDOVER HILLS,MD,20784,4,22,22,7,4,1
2011,17,ROGERS HEIGHTS ELEM SCH - MPR,4301 58TH AVENUE,BLADENSBURG,MD,20710,4,22,22,7,4,1
21001,17,PAINT BRANCH ELEM SCH,5101 PIERCE AVENUE,COLLEGE PARK,MD,20740,4,21,21,7,4,1
21002,17,UNIV OF MD RITCHIE COLISEUM,RT 1 & ROSSBOROUGH LANE,COLLEGE PARK,MD,20742,4,21,21,7,4,1
21003,17,GREENBELT COMMUNITY CENTER,15 CRESCENT ROAD,GREENBELT,MD,20770,4,22,22,7,4,1
21004,17,HOLLYWOOD ELEMENTARY SCHOOL,9811 49TH AVENUE,COLLEGE PARK,MD,20740,4,21,21,7,4,1
21005,17,BUCK LODGE MIDDLE SCHOOL,2611 BUCK LODGE ROAD,ADELPHI,MD,20783,4,47,47B,7,4,1
21006,17,GREENBELT ELEMENTARY SCHOOL,66 RIDGE ROAD,GREENBELT,MD,20770,4,22,22,7,4,1
21007,17,BERWYN HEIGHTS ELEM SCH,6200 PONTIAC STREET,BERWYN HEIGHTS,MD,20740,4,22,22,7,4,1
21008,17,SPRINGHILL LAKE ELEM SCH,6060 SPRINGHILL DRIVE,GREENBELT,MD,20770,4,22,22,7,4,1
21009,17,WESTCHESTER TOWER,6200 WESTCHESTER PARK DR,COLLEGE PARK,MD,20740,4,22,22,7,4,1
21010,17,COLLEGE PARK UNITED METHOD CHURCH,9601 RHODE ISLAND AVENUE,COLLEGE PARK,MD,20740,4,21,21,7,4,1
21011,17,MAGNOLIA ELEMENTARY SCHOOL,8400 NIGHTINGALE DRIVE,LANHAM,MD,20706,4,22,22,7,4,1
21012,17,ST MARK THE EVANGELIST CHURCH - GYM,7501 ADELPHI ROAD,HYATTSVILLE,MD,20783,4,22,22,7,4,1
21013,17,ELEANOR ROOSEVELT HIGH SCHOOL,7601 HANOVER PARKWAY,GREENBELT,MD,20770,4,22,22,7,4,1
21014,17,HILLANDALE BAPTIST CHURCH,2601 POWDER MILL ROAD,ADELPHI,MD,20783,4,47,47B,7,4,1
21015,17,CHEROKEE LANE ELEM SCH,9000 25TH AVENUE,ADELPHI,MD,20783,4,21,21,7,4,1
21016,17,LAMONT ELEMENTARY SCHOOL,7101 GOOD LUCK ROAD,NEW CARROLLTON,MD,20784,4,22,22,7,4,1
21017,17,UNIV OF MD/STAMP STUDENT UNION BLDG,3972 CAMPUS DRIVE,COLLEGE PARK,MD,20742,4,21,21,7,4,1
21018,17,TRINITY ASSEMBLY OF GOD,7800 GOOD LUCK ROAD,LANHAM,MD,20706,4,22,22,7,4,1
21019,17,ST MARK THE EVANGELIST CHURCH - GYM,7501 ADELPHI ROAD,HYATTSVILLE,MD,20783,4,22,22,7,4,1
21020,17,ST MARK THE EVANGELIST CHURCH - GYM,7501 ADELPHI ROAD,HYATTSVILLE,MD,20783,4,21,21,7,4,1
21021,17,HILLANDALE BAPTIST CHURCH,2601 POWDER MILL ROAD,ADELPHI,MD,20783,4,21,21,7,4,1
21022,17,HILLANDALE BAPTIST CHURCH,2601 POWDER MILL ROAD,ADELPHI,MD,20783,8,47,47B,7,4,1
3001,17,UNION UNITED METHODIST CHURCH,14418 OLD MARLBORO PIKE,UPPER MARLBORO,MD,20772,5,23,23,7,4,1
3002,17,PATUXENT COMMUNITY CENTER,4410 BISHOPMILL DRIVE,UPPER MARLBORO,MD,20772,5,23,23,7,4,1
3003,17,ST MARY OF THE ASSUMPTION SCHOOL,4610 LARGO RD,UPPER MARLBORO,MD,20772,5,23,23,7,4,1
3004,17,PERRYWOOD ELEMENTARY SCHOOL,501 WATKINS PARK DRIVE,UPPER MARLBORO,MD,20774,5,25,25,7,4,1
3005,17,UPPER MARLBORO COMMUNITY CENTER,5400 MARLBORO RACE TRACK RD,UPPER MARLBORO,MD,20772,5,23,23,7,4,1
